dataset,model,policy,policy_key,seed,n_stream_rows,n_init_train_rows,scorer,n_alarms,n_adaptations,n_skip,n_nudge,n_rebuild,n_degraded,n_alarms_deferred,n_alarms_coalesced,n_alarms_unserved,n_reference_carried,n_nudge_attempts,n_nudge_successes,n_adaptations_with_placeholders,total_placeholder_rows,initial_placeholder_rows,n_adaptations_on_falling_error,work_units_on_falling_error,total_work_units,total_estimators_fitted,total_rows_processed,total_passes,total_wall_clock_s,total_energy_kwh,initial_work_units,final_prequential_accuracy,mean_prequential_accuracy,final_prequential_balanced_accuracy,mean_prequential_balanced_accuracy,model_size_unit,initial_model_size,final_model_size,initial_n_nodes,final_n_nodes,inference_unit,initial_inference_units,final_inference_units,inference_growth,initial_predict_us_per_row,final_predict_us_per_row,run_wall_clock_s,config_json
insects_gradual,rf,AlwaysRebuild,always_rebuild,3,21735,1932,balanced_accuracy,7,7,0,0,7,0,0,0,0,1,0,,5,11,1,0,0,547200,700,5472,700,3.129746199985675,,193200,0.73,0.48971704623878537,0.6228461081402258,0.48699222347986154,trees,100,100,26516,11726,node_visits,878.618,887.233,1.0098051713031146,16.751000002841465,18.575200003397185,4.934988799999701,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_gradual,rf,MechanismSelector,mechanism_selector,3,21735,1932,balanced_accuracy,7,7,1,0,6,1,0,0,0,1,5,0,5,23,1,1,36605,454460,625,7748,625,2.157476800006407,,193200,0.529,0.4766045548654244,0.24309368191721134,0.47280895066410555,trees,100,100,26516,8912,node_visits,878.618,777.917,0.8853870510278642,14.182499995513353,13.83930000156397,3.934767799997644,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_gradual,rf,FixedSchedule(k=3),fixed_schedule,3,21735,1932,balanced_accuracy,6,6,0,4,2,0,0,0,0,0,4,,4,10,1,1,100000,212350,220,4470,220,0.8752910000039265,,193200,0.423,0.2738900391074304,0.16602693602693605,0.28664597428878585,trees,100,100,26516,38002,node_visits,878.618,1027.62,1.1695867828794764,15.693599998485297,16.525999999430496,2.312182200003008,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_gradual,sgd,AlwaysRebuild,always_rebuild,3,21735,1932,balanced_accuracy,4,4,0,0,4,0,0,0,0,0,0,,2,4,1,1,107000,2118000,0,3896,2222,0.5507425999967381,,1932000,0.303,0.17768576029445596,0.14995642701525055,0.18601736692210033,params,204,204,,,params_read,204.0,204.0,1.0,0.22760000138077885,0.22980000358074903,0.8905664999983856,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_gradual,sgd,MechanismSelector,mechanism_selector,3,21735,1932,balanced_accuracy,6,6,4,1,1,0,0,0,0,0,2,1,0,0,1,2,0,100600,0,2600,101,0.06518189999769675,,1932000,0.346,0.19305268000920175,0.1655892255892256,0.1992394592242572,params,204,204,,,params_read,204.0,204.0,1.0,0.38979999953880906,0.6266999989748001,0.43430069999885745,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_gradual,sgd,FixedSchedule(k=3),fixed_schedule,3,21735,1932,balanced_accuracy,4,4,0,3,1,0,0,0,0,0,3,,1,3,1,1,800,1002316,0,3316,1003,0.2851205999904778,,1932000,0.297,0.16724177593742812,0.14773420479302832,0.17573248516181064,params,204,204,,,params_read,204.0,204.0,1.0,0.29720000020461157,0.3043000033358112,0.611730800002988,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_incremental,rf,AlwaysRebuild,always_rebuild,3,51317,4560,balanced_accuracy,5,5,0,0,5,0,0,0,0,0,0,,0,0,0,0,0,500000,500,5000,500,2.2315984000088065,,456000,0.646,0.5981448642749966,0.6447191752413587,0.5981506970674763,trees,100,100,190236,37826,node_visits,1242.911,1018.806,0.8196934454679378,23.044699999445584,16.858499999216292,5.5682607000053395,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_incremental,rf,MechanismSelector,mechanism_selector,3,51317,4560,balanced_accuracy,5,5,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,520000,525,9000,525,2.311239700000442,,456000,0.646,0.5981448642749966,0.6447191752413587,0.5981506970674763,trees,100,100,190236,37826,node_visits,1242.911,1018.806,0.8196934454679378,27.493000001413748,30.92569999716943,5.867473100006464,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_incremental,rf,FixedSchedule(k=3),fixed_schedule,3,51317,4560,balanced_accuracy,4,4,0,3,1,0,0,0,0,0,3,,0,0,0,0,0,112000,115,3400,115,0.5502808000092045,,456000,0.598,0.40873394781456435,0.5966343621399972,0.4087309305066052,trees,100,100,190236,37286,node_visits,1242.911,992.838,0.7988005577229583,26.44760000112001,23.838300003262702,4.170613800000865,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_incremental,sgd,AlwaysRebuild,always_rebuild,3,51317,4560,balanced_accuracy,1,1,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,81000,0,1000,81,0.047415599998203106,,1080720,0.168,0.18935245630103084,0.17115196279949596,0.18932619309869736,params,204,204,,,params_read,204.0,204.0,1.0,0.6366999950842,0.23700000019744039,0.8912632999999914,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_incremental,sgd,MechanismSelector,mechanism_selector,3,51317,4560,balanced_accuracy,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,800,0,800,1,0.006714200004353188,,1080720,0.229,0.2162051561860592,0.22795728853122868,0.2162032927777342,params,204,204,,,params_read,204.0,204.0,1.0,0.7325999977183528,0.3494000047794543,0.7090028000020538,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_incremental,sgd,FixedSchedule(k=3),fixed_schedule,3,51317,4560,balanced_accuracy,1,1,0,1,0,0,0,0,0,0,1,,0,0,0,0,0,800,0,800,1,0.007215300000098068,,1080720,0.229,0.2162051561860592,0.22795728853122868,0.2162032927777342,params,204,204,,,params_read,204.0,204.0,1.0,0.24789999588392675,1.211499999044463,0.9632113999978174,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
covtype,rf,AlwaysRebuild,always_rebuild,3,90000,8000,balanced_accuracy,94,94,0,0,94,0,3,0,0,8,0,,91,418,0,7,260400,6604000,9400,66040,9400,22.0483634000484,,800000,0.913,0.8987555555555555,0.5857246157929904,0.67064302180698,trees,100,100,285884,7486,node_visits,1581.191,627.866,0.3970842232216095,34.16889999789419,12.09460000245599,28.042019399996207,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
covtype,rf,MechanismSelector,mechanism_selector,3,90000,8000,balanced_accuracy,161,161,65,3,93,45,11,0,0,38,51,3,95,678,0,60,441600,4304210,9555,71354,9555,20.775760399999854,,800000,0.931,0.8449777777777778,0.6100951021043285,0.8107114810039736,trees,100,100,285884,4656,node_visits,1581.191,567.231,0.3587365473241373,19.59769999666605,11.724899995897431,29.715944099996705,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
covtype,rf,FixedSchedule(k=3),fixed_schedule,3,90000,8000,balanced_accuracy,138,138,0,92,46,0,3,0,0,21,92,,136,647,0,17,115960,1846435,5060,57079,5060,9.763428900012514,,800000,0.917,0.8791222222222222,0.6337624238810498,0.8226326898929391,trees,100,100,285884,4548,node_visits,1581.191,563.709,0.3565091124348671,48.19520000455668,11.067999999795575,17.942497100004402,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
covtype,sgd,AlwaysRebuild,always_rebuild,3,90000,8000,balanced_accuracy,317,317,0,0,317,0,56,0,0,200,0,,316,1543,0,142,28484000,74855000,0,75712,316143,39.018855599933886,,2000000,0.757,0.7143222222222222,0.4236093948796807,0.29611255559950383,params,385,385,,,params_read,385.0,385.0,1.0,0.4870999982813373,0.5853000038769096,42.41520670000318,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
covtype,sgd,MechanismSelector,mechanism_selector,3,90000,8000,balanced_accuracy,152,152,65,6,81,69,21,0,0,55,18,6,81,398,0,70,5644800,18606434,0,29030,81018,10.132634400004463,,2000000,0.031,0.42825555555555556,0.05646630236794171,0.38646967609395755,params,385,385,,,params_read,385.0,385.0,1.0,0.26280000020051375,0.2629000009619631,12.397984799994447,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
covtype,sgd,FixedSchedule(k=3),fixed_schedule,3,90000,8000,balanced_accuracy,244,244,0,163,81,0,41,0,0,127,163,,80,389,0,107,5644301,22827945,0,61605,80293,12.433012500026962,,2000000,0.798,0.7159444444444445,0.5067070324299091,0.34195883201340316,params,385,385,,,params_read,385.0,385.0,1.0,0.2992000008816831,0.26369999977760017,15.198534899995138,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
elec2,rf,AlwaysRebuild,always_rebuild,4,40781,3624,accuracy,60,60,0,0,60,0,1,0,0,7,0,,0,0,0,23,1590400,3399600,6000,33996,6000,10.600807500057272,,362400,0.877,0.7316152129668227,0.8730811414521656,0.7187143235712259,trees,100,100,67134,10782,node_visits,790.804,656.102,0.8296644933510705,13.2683999981964,11.03770000190707,13.23769049999828,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
elec2,rf,MechanismSelector,mechanism_selector,4,40781,3624,accuracy,63,63,19,0,44,10,0,0,0,6,34,0,0,0,0,21,60800,2105795,4570,35079,4570,7.958479099972465,,362400,0.861,0.7367156273754935,0.8628445508635616,0.7301024558008995,trees,100,100,67134,5282,node_visits,790.804,595.813,0.7534268921249766,12.06590000219876,12.198399999761023,11.087111699998786,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
elec2,rf,FixedSchedule(k=3),fixed_schedule,4,40781,3624,accuracy,64,64,0,43,21,0,0,0,0,11,43,,0,0,0,21,222830,1299995,2315,29871,2315,4.292512999971223,,362400,0.869,0.7411784899830803,0.8698189312645885,0.730268551546449,trees,100,100,67134,15384,node_visits,790.804,739.248,0.9348055902600393,12.480600002163555,12.602199996763375,7.492035400005989,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
elec2,sgd,AlwaysRebuild,always_rebuild,4,40781,3624,accuracy,49,49,0,0,49,0,0,0,0,6,0,,0,0,0,17,549792,1772416,0,27952,2754,0.2114240999944741,,217440,0.567,0.6431671611779995,0.561592296041557,0.6376389572183029,params,9,9,,,params_read,9.0,9.0,1.0,0.17249999655177817,0.16709999908925965,0.4525848000048427,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
elec2,sgd,MechanismSelector,mechanism_selector,4,40781,3624,accuracy,43,43,13,4,26,8,0,0,0,5,22,4,0,0,0,15,13824,971140,0,28732,1487,0.1416579999786336,,217440,0.686,0.6747504965547682,0.6704404385503252,0.6631013647574291,params,9,9,,,params_read,9.0,9.0,1.0,0.18110000382876024,0.48969999625114724,0.3757926000034786,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
elec2,sgd,FixedSchedule(k=3),fixed_schedule,4,40781,3624,accuracy,61,61,0,41,20,0,1,0,0,9,41,,0,0,0,24,271006,796824,0,29312,1127,0.13501300000643823,,217440,0.496,0.6343885633015375,0.5154051046357935,0.6205624049549723,params,9,9,,,params_read,9.0,9.0,1.0,0.20489999587880448,0.17209999350598082,0.40230540000629844,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_abrupt,rf,AlwaysRebuild,always_rebuild,4,47564,4227,balanced_accuracy,10,10,0,0,10,0,0,0,0,0,0,,2,3,0,1,83200,983200,1000,9832,1000,4.081211500000791,,422700,0.274,0.5670675300647549,0.5673466284323949,0.5683027564175814,trees,100,100,123686,21966,node_visits,1301.64,1003.827,0.7712017147598413,21.111699999892153,15.635399999155197,7.204655299996375,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_abrupt,rf,MechanismSelector,mechanism_selector,4,47564,4227,balanced_accuracy,9,9,5,1,3,1,0,0,0,1,3,1,2,5,0,3,0,228000,315,4560,315,1.1274006000094232,,422700,0.691,0.5086830375914557,0.31594108446298225,0.5115307678659328,trees,100,100,123686,33830,node_visits,1301.64,971.494,0.7463615131680034,18.936100001155864,16.14059999701567,4.2835928999993484,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_abrupt,rf,FixedSchedule(k=3),fixed_schedule,4,47564,4227,balanced_accuracy,10,10,0,7,3,0,0,0,0,1,7,,3,8,0,3,11840,240640,335,7696,335,1.1313824000098975,,422700,0.343,0.41119333950046255,0.4929657629475148,0.4101454254724964,trees,100,100,123686,32194,node_visits,1301.64,1021.142,0.7845041639777511,19.46180000231834,15.475099993636832,4.4653905000013765,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_abrupt,sgd,AlwaysRebuild,always_rebuild,4,47564,4227,balanced_accuracy,9,9,0,0,9,0,0,0,0,0,0,,3,4,0,4,2146320,3573320,0,8576,3603,0.8026353000022937,,811584,0.075,0.18556050794718695,0.20291970802919707,0.18289215554916652,params,204,204,,,params_read,204.0,204.0,1.0,0.26169999910052866,0.26649999927030876,1.3637030000027153,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_abrupt,sgd,MechanismSelector,mechanism_selector,4,47564,4227,balanced_accuracy,7,7,4,3,0,0,0,0,0,0,3,3,0,0,0,4,1600,2400,0,2400,3,0.015057500007969793,,811584,0.092,0.22308889075771593,0.3848800834202294,0.22530832675103662,params,204,204,,,params_read,204.0,204.0,1.0,0.35310000384924933,0.24739999935263768,0.5952701000060188,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_abrupt,sgd,FixedSchedule(k=3),fixed_schedule,4,47564,4227,balanced_accuracy,10,10,0,7,3,0,0,0,0,0,7,,0,0,0,7,357200,359600,0,8600,361,0.1770942000002833,,811584,0.033,0.1562316037339164,0.14735401459854017,0.15474321960343665,params,204,204,,,params_read,204.0,204.0,1.0,0.2680999969015829,0.2514000007067807,0.7417505999983405,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_gradual,rf,AlwaysRebuild,always_rebuild,4,21735,1932,balanced_accuracy,7,7,0,0,7,0,0,0,0,1,0,,5,11,1,0,0,550400,700,5504,700,2.634107400001085,,193200,0.726,0.49086726478030823,0.6212913448207565,0.487263424050058,trees,100,100,26628,12324,node_visits,866.509,898.846,1.0373187122118754,16.504200000781566,15.413299995998386,4.170699100002821,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_gradual,rf,MechanismSelector,mechanism_selector,4,21735,1932,balanced_accuracy,7,7,3,0,4,1,0,0,0,1,3,0,4,21,1,1,36605,260605,415,4393,415,1.3661154999863356,,193200,0.545,0.39889579020013805,0.2395860566448802,0.4027005777496142,trees,100,100,26628,8776,node_visits,866.509,777.299,0.8970466550260874,16.471100003400352,14.113500001258217,2.908357899999828,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_gradual,rf,FixedSchedule(k=3),fixed_schedule,4,21735,1932,balanced_accuracy,6,6,0,4,2,0,0,0,0,1,4,,4,10,1,1,100000,212220,220,4444,220,0.9663360000122339,,193200,0.531,0.2791810443984357,0.20134680134680136,0.29163602831217766,trees,100,100,26628,37630,node_visits,866.509,1049.187,1.2108206608356058,18.824699996912386,18.581499993160833,2.551434300003166,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_gradual,sgd,AlwaysRebuild,always_rebuild,4,21735,1932,balanced_accuracy,6,6,0,0,6,0,0,0,0,0,0,,4,9,1,2,1127000,3963000,0,5736,4227,0.8936878999957116,,1932000,0.584,0.1781458477110651,0.38478114478114483,0.16847342276330277,params,204,204,,,params_read,204.0,204.0,1.0,0.27659999614115804,0.22929999977350235,1.2425336000014795,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_gradual,sgd,MechanismSelector,mechanism_selector,4,21735,1932,balanced_accuracy,6,6,4,0,2,1,0,0,0,1,1,0,1,1,1,4,222800,222800,0,1928,1095,0.06807639999897219,,1932000,0.063,0.1353117092247527,0.332808476926124,0.15586596318208654,params,204,204,,,params_read,204.0,204.0,1.0,0.25579999783076346,0.23669999791309237,0.4001684999966528,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
insects_gradual,sgd,FixedSchedule(k=3),fixed_schedule,4,21735,1932,balanced_accuracy,7,7,0,5,2,0,0,0,0,1,5,,1,3,1,0,0,1121963,0,4963,1124,0.3505449999938719,,1932000,0.144,0.2230503795721187,0.2703050108932462,0.22287319739645786,params,204,204,,,params_read,204.0,204.0,1.0,0.6157000025268644,0.27579999732552096,0.713606899997103,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": false}"
