dataset,model,policy,policy_key,seed,n_stream_rows,n_init_train_rows,scorer,n_alarms,n_adaptations,n_skip,n_nudge,n_rebuild,n_degraded,n_alarms_deferred,n_alarms_coalesced,n_alarms_unserved,n_reference_carried,n_nudge_attempts,n_nudge_successes,n_adaptations_with_placeholders,total_placeholder_rows,initial_placeholder_rows,n_adaptations_on_falling_error,work_units_on_falling_error,total_work_units,total_estimators_fitted,total_rows_processed,total_passes,total_wall_clock_s,total_energy_kwh,initial_work_units,final_prequential_accuracy,mean_prequential_accuracy,final_prequential_balanced_accuracy,mean_prequential_balanced_accuracy,model_size_unit,initial_model_size,final_model_size,initial_n_nodes,final_n_nodes,inference_unit,initial_inference_units,final_inference_units,inference_growth,initial_predict_us_per_row,final_predict_us_per_row,run_wall_clock_s,config_json
covtype,rf,FixedSchedule(k=3),fixed_schedule,2,90000,8000,balanced_accuracy,382,376,0,251,125,0,119,6,0,204,251,,375,1870,0,0,0,2912300,13755,72139,13755,22.181447100002515,0.0001733835283326668,800000,0.835,0.8157333333333333,0.5558667655215971,0.7979318019857135,trees,100,100,288292,1602,node_visits,1583.629,352.786,0.22277061104589524,19.282700000076147,11.695700000018405,40.1712050000001,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
covtype,rf,AlwaysNudge,always_nudge,2,90000,8000,balanced_accuracy,365,358,0,358,0,0,119,7,0,210,358,,357,1783,0,0,0,298435,1790,59687,1790,3.354114700001901,9.07492658330005e-05,800000,0.814,0.8227666666666666,0.366120218579235,0.7751929459815434,trees,100,100,288292,3026,node_visits,1583.629,480.635,0.30350227231251764,19.59560000022975,12.447799999790732,21.669405799999822,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
covtype,rf,NeverAdapt,never_adapt,2,90000,8000,balanced_accuracy,425,408,408,0,0,0,164,17,0,284,0,,0,0,0,0,0,0,0,0,0,0.0,7.405209166700019e-05,800000,0.861,0.8236555555555556,0.7761004475931571,0.8148844665988328,trees,100,100,288292,288292,node_visits,1583.629,1583.629,1.0,17.794299999877694,20.279699999719014,18.156572300000335,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
covtype,sgd,AlwaysRebuild,always_rebuild,2,90000,8000,balanced_accuracy,303,292,0,0,292,0,136,11,0,201,0,,291,1417,0,0,0,56667000,0,57536,291131,28.22170919999735,0.00013465785750000074,1792000,0.073,0.5017777777777778,0.030569514237855946,0.425399517544264,params,385,385,,,params_read,385.0,385.0,1.0,0.3910999998879561,0.30740000011064694,32.34621890000017,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
covtype,sgd,MechanismSelector,mechanism_selector,2,90000,8000,balanced_accuracy,7,7,6,1,0,0,0,0,0,0,1,1,0,0,0,0,0,321,0,321,1,0.004213300000174058,7.125298054889148e-06,1792000,0.014,0.0438,0.2222222222222222,0.33962895586638586,params,385,385,,,params_read,385.0,385.0,1.0,0.3141000001960492,0.31260000014299294,3.001994900000227,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
covtype,sgd,FixedSchedule(k=3),fixed_schedule,2,90000,8000,balanced_accuracy,4,4,0,3,1,0,0,0,0,0,3,,1,1,0,0,0,272527,0,1798,1003,0.051035699999829376,7.1595869447778355e-06,1792000,0.148,0.08957777777777778,0.06197654941373534,0.28952150989730446,params,385,385,,,params_read,385.0,385.0,1.0,0.30800000013186946,0.2976999999191321,3.0454156000000694,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
covtype,sgd,AlwaysNudge,always_nudge,2,90000,8000,balanced_accuracy,261,251,0,251,0,0,112,10,0,176,251,,0,0,0,0,0,39332,0,39332,251,0.9631266000019423,1.4943621667000254e-05,1792000,0.762,0.5346444444444445,0.5253940140462918,0.42740781016131185,params,385,385,,,params_read,385.0,385.0,1.0,0.3239000002395187,0.3944000000046799,4.8658618999998,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
covtype,sgd,NeverAdapt,never_adapt,2,90000,8000,balanced_accuracy,19,19,19,0,0,0,6,0,0,7,0,,0,0,0,0,0,0,0,0,0,0.0,6.88018638822278e-06,1792000,0.156,0.17763333333333334,0.28415300546448086,0.3572470297740223,params,385,385,,,params_read,385.0,385.0,1.0,0.693199999659555,0.30209999977159896,3.0076837999999952,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
covtype,gnb,AlwaysRebuild,always_rebuild,2,90000,8000,balanced_accuracy,380,369,0,0,369,0,161,11,0,245,0,,369,1835,0,0,0,72660,0,72660,369,0.5971537000027638,1.482708333333384e-05,8000,0.862,0.7176666666666667,0.8677936259491577,0.6771073672654291,params,763,763,,,params_read,763.0,763.0,1.0,1.372199999877921,1.5416000001096108,4.7020737000002555,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
covtype,gnb,MechanismSelector,mechanism_selector,2,90000,8000,balanced_accuracy,290,287,126,7,154,117,69,3,0,104,44,7,154,763,0,0,0,43219,0,43219,198,0.2928652999944461,1.0896220000334213e-05,8000,0.819,0.7177777777777777,0.37522768670309653,0.662199336929864,params,763,763,,,params_read,763.0,763.0,1.0,1.4037000000826083,1.447400000415655,3.844340799999827,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
covtype,gnb,FixedSchedule(k=3),fixed_schedule,2,90000,8000,balanced_accuracy,300,293,0,196,97,0,86,7,0,153,196,,97,474,0,0,0,55934,0,55934,293,0.3350437000003694,1.1390196389555684e-05,8000,0.856,0.7519333333333333,0.8498268077310831,0.6999145651865307,params,763,763,,,params_read,763.0,763.0,1.0,1.4381000000867061,1.445299999886629,4.003227400000014,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
covtype,gnb,AlwaysNudge,always_nudge,2,90000,8000,balanced_accuracy,407,394,0,394,0,0,138,12,1,218,394,,0,0,0,0,0,64465,0,64465,394,0.3404586999999992,1.3770007499998342e-05,8000,0.822,0.6680444444444444,0.5756720762281352,0.6653761843006023,params,763,763,,,params_read,763.0,763.0,1.0,1.5078999999786902,1.459300000078656,4.516005500000119,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
covtype,gnb,NeverAdapt,never_adapt,2,90000,8000,balanced_accuracy,397,383,383,0,0,0,160,14,0,273,0,,0,0,0,0,0,0,0,0,0,0.0,9.22045861111212e-06,8000,0.441,0.45614444444444446,0.5074229461122944,0.6509634266193369,params,763,763,,,params_read,763.0,763.0,1.0,1.4534000001731329,1.3503999998647487,3.4704216000000088,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,xgb,AlwaysRebuild,always_rebuild,3,40781,3624,accuracy,179,165,0,0,165,0,83,14,0,111,0,,0,0,0,0,0,3564600,16500,35646,16500,17.11262720000059,8.833295250033342e-05,362400,0.79,0.759078982859665,0.7839107150748661,0.7527977075313736,rounds,100,100,4628,556,node_visits,569.399,256.923,0.45121786304507033,3.6809999996876286,2.2710000002916786,20.13628269999981,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,xgb,MechanismSelector,mechanism_selector,3,40781,3624,accuracy,182,167,2,8,157,132,83,15,0,120,33,8,0,0,0,0,0,2835970,15865,41160,15865,17.504502499999944,0.00010195325583366722,362400,0.574,0.760084353007528,0.594674401693778,0.7562447401908521,rounds,100,100,4628,628,node_visits,569.399,259.585,0.4558929678485561,3.700100000060047,2.612799999951676,20.957847799999854,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,xgb,FixedSchedule(k=3),fixed_schedule,3,40781,3624,accuracy,166,151,0,101,50,0,75,15,0,104,101,,0,0,0,0,0,1304220,5505,29975,5505,7.501697400001376,5.134823472222257e-05,362400,0.851,0.7431156666094505,0.8500166726259586,0.7389144200987029,rounds,100,105,4628,405,node_visits,569.399,223.712,0.39289145221540606,3.819900000053167,2.1521000003303925,11.28273100000024,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,xgb,AlwaysNudge,always_nudge,3,40781,3624,accuracy,126,123,0,123,0,0,41,3,0,69,123,,0,0,0,0,0,133245,615,26649,615,5.192366700001003,5.419165499966628e-05,362400,0.724,0.7627081238812192,0.7104627758516096,0.7489576857596327,rounds,100,715,4628,8867,node_visits,569.399,2053.173,3.605859862767584,3.6660000000665605,10.796699999900738,11.020336800000223,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,xgb,NeverAdapt,never_adapt,3,40781,3624,accuracy,128,117,117,0,0,0,37,11,0,63,0,,0,0,0,0,0,0,0,0,0,0.0,5.699371666665906e-06,362400,0.712,0.7068978200632647,0.6954935699908803,0.6694052678219897,rounds,100,100,4628,4628,node_visits,569.399,569.399,1.0,3.6691999998765823,3.5830000001624285,2.6417159000002357,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,rf,AlwaysRebuild,always_rebuild,3,40781,3624,accuracy,179,162,0,0,162,0,82,17,0,119,0,,0,0,0,0,0,3198600,16200,31986,16200,22.912359200003266,0.00012827682111077627,362400,0.851,0.7651602461930801,0.8541265753622781,0.7547252258506165,trees,100,100,69324,3564,node_visits,813.361,499.836,0.6145315548692402,12.450299999727577,10.732499999903666,30.071715900000072,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,rf,MechanismSelector,mechanism_selector,3,40781,3624,accuracy,179,162,0,0,162,131,82,17,0,119,31,0,0,0,0,0,0,3263530,16355,44972,16355,23.045462600001883,0.00013023647861077855,362400,0.851,0.7651602461930801,0.8541265753622781,0.7547252258506165,trees,100,100,69324,3564,node_visits,813.361,499.836,0.6145315548692402,12.608200000158831,10.86959999975079,30.77190699999983,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,rf,FixedSchedule(k=3),fixed_schedule,3,40781,3624,accuracy,77,74,0,50,24,0,28,3,0,42,50,,0,0,0,0,0,688855,2650,18831,2650,4.029328000000987,3.430556638955584e-05,362400,0.748,0.7379907309776612,0.7442459352941413,0.7358038481881397,trees,100,100,69324,1544,node_visits,813.361,360.647,0.44340335963981553,13.860700000350334,9.826200000134122,8.899203799999668,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,rf,AlwaysNudge,always_nudge,3,40781,3624,accuracy,121,117,0,117,0,0,34,4,0,60,117,,0,0,0,0,0,144965,585,28993,585,1.0075916000018879,2.7734893333333474e-05,362400,0.786,0.7530958044187244,0.7780371297371349,0.7412966549063107,trees,100,100,69324,3986,node_visits,813.361,458.945,0.5642574453409986,12.238100000104168,11.161999999785621,7.588712899999791,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,rf,NeverAdapt,never_adapt,3,40781,3624,accuracy,179,161,161,0,0,0,70,18,0,104,0,,0,0,0,0,0,0,0,0,0,0.0,2.463718194411219e-05,362400,0.712,0.7083936146734999,0.6929745973460394,0.665517254974324,trees,100,100,69324,69324,node_visits,813.361,813.361,1.0,12.152199999945879,12.144199999966077,6.386291100000108,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,sgd,AlwaysRebuild,always_rebuild,3,40781,3624,accuracy,25,21,0,0,21,0,10,4,0,12,0,,0,0,0,0,0,286562,0,5305,829,0.046811999999590626,1.0503749996683778e-06,315288,0.657,0.6193815747529486,0.6570239965288798,0.5975733175021982,params,9,9,,,params_read,9.0,9.0,1.0,0.19299999985378236,0.17459999980928842,1.6946530000000166,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,sgd,MechanismSelector,mechanism_selector,3,40781,3624,accuracy,56,49,2,3,44,35,27,7,0,34,12,3,0,0,0,0,0,320649,0,11834,1481,0.08827030000020386,1.5885094451103523e-06,315288,0.714,0.652804001863613,0.6986955176749923,0.6276453689655711,params,9,9,,,params_read,9.0,9.0,1.0,0.16820000018924475,0.17459999980928842,1.791784799999732,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,sgd,FixedSchedule(k=3),fixed_schedule,3,40781,3624,accuracy,120,103,0,69,34,0,61,17,0,71,69,,0,0,0,0,0,464802,0,22020,1382,0.1387602999984665,2.1863680555550554e-06,315288,0.63,0.595203648758,0.6057104748283523,0.5969594765880091,params,9,9,,,params_read,9.0,9.0,1.0,0.1695000000836444,0.17180000031657983,1.9364537000001292,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,sgd,AlwaysNudge,always_nudge,3,40781,3624,accuracy,168,158,0,158,0,0,70,10,0,104,158,,0,0,0,0,0,29284,0,29284,158,0.15232049999985975,3.0414336114448798e-06,315288,0.745,0.7043230916358107,0.7308254757724648,0.6874797210253726,params,9,9,,,params_read,9.0,9.0,1.0,0.18290000025444897,0.1965000001291628,2.1013161999999284,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,sgd,NeverAdapt,never_adapt,3,40781,3624,accuracy,141,130,130,0,0,0,43,11,0,77,0,,0,0,0,0,0,0,0,0,0,0.0,1.3343844437769883e-06,315288,0.678,0.688874721071087,0.6553788301842827,0.6397723640575459,params,9,9,,,params_read,9.0,9.0,1.0,0.23310000005949405,0.18700000009630457,1.7572112000002562,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,gnb,AlwaysRebuild,always_rebuild,3,40781,3624,accuracy,212,193,0,0,193,0,99,19,0,137,0,,0,0,0,0,0,39035,0,39035,193,0.17064629999958925,3.399127777445737e-06,3624,0.696,0.7101101002918025,0.6995753502255826,0.7022823494045098,params,34,34,,,params_read,34.0,34.0,1.0,0.3218000001652399,0.3758000002562767,2.2084147999999004,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,gnb,MechanismSelector,mechanism_selector,3,40781,3624,accuracy,197,180,1,18,161,134,85,17,0,124,45,18,0,0,0,0,0,42269,0,42269,206,0.16975120000097377,3.2020969444435934e-06,3624,0.733,0.706946862509502,0.7365383611009557,0.7011246350128466,params,34,34,,,params_read,34.0,34.0,1.0,0.2951999999822874,0.2853999999388179,2.163535199999842,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,gnb,FixedSchedule(k=3),fixed_schedule,3,40781,3624,accuracy,165,151,0,101,50,0,71,14,0,97,101,,0,0,0,0,0,31570,0,31570,151,0.12717889999930776,2.9420647215542564e-06,3624,0.741,0.6972119369314141,0.7382096411970545,0.6920830458093821,params,34,34,,,params_read,34.0,34.0,1.0,0.31790000002729357,0.30709999964528834,2.0776685000000725,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,gnb,AlwaysNudge,always_nudge,3,40781,3624,accuracy,128,119,0,119,0,0,45,9,0,73,119,,0,0,0,0,0,23115,0,23115,119,0.09251949999907083,2.3068652781111887e-06,3624,0.774,0.7124886589343077,0.7596209086782022,0.6819382256080204,params,34,34,,,params_read,34.0,34.0,1.0,0.2967999998872983,0.3204999998160929,1.9519877000002452,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
elec2,gnb,NeverAdapt,never_adapt,3,40781,3624,accuracy,32,30,30,0,0,0,9,2,0,13,0,,0,0,0,0,0,0,0,0,0,0.0,7.927883333337629e-07,3624,0.467,0.4804933670091464,0.5,0.5380421220500731,params,34,34,,,params_read,34.0,34.0,1.0,0.3006999995704973,0.2886000002035871,1.6345958000001701,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_abrupt,xgb,AlwaysRebuild,always_rebuild,3,47564,4227,balanced_accuracy,5,5,0,0,5,0,0,0,0,0,0,,2,5,0,0,0,359500,500,3595,500,2.9080055000003995,2.9629596944778297e-05,422700,0.741,0.37778572029265833,0.22536496350364962,0.37226473733517623,rounds,100,100,29416,1940,node_visits,3673.036,928.695,0.2528412463150375,17.970599999898695,8.407599999827653,7.865825399999721,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
insects_abrupt,xgb,MechanismSelector,mechanism_selector,3,47564,4227,balanced_accuracy,3,3,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,114000,205,1900,205,1.2184511000000384,2.2680718610443388e-05,422700,0.806,0.3184551341350601,0.2484011122697254,0.3123626956531244,rounds,100,100,29416,9252,node_visits,3673.036,2033.711,0.5536866504983888,17.918399999871326,12.545000000045547,6.320879099999729,"{""adwin_delta"": 0.002, ""buffer_size"": 1000, ""chunk_size"": 2000, ""detector"": ""ddm"", ""energy_country_iso"": ""USA"", ""eval_block"": 1000, ""floor_drop"": 0.02, ""holdout_frac"": 0.2, ""init_frac"": 0.1, ""init_holdout_frac"": 0.2, ""k"": 3, ""min_buffer"": 100, ""n_ref"": 200, ""probe_rows"": 1000, ""track_energy"": true}"
