dataset,model,policy,stream_position_pct,cumulative_cost_pct_of_rebuild_total
covtype,sgd,AlwaysRebuild,67.94555555555556,63.91336411328233
covtype,sgd,AlwaysRebuild,68.12333333333333,64.16301223425582
covtype,sgd,AlwaysRebuild,68.26555555555555,64.3627307310346
covtype,sgd,AlwaysRebuild,68.44333333333333,64.61237885200809
covtype,sgd,AlwaysRebuild,68.6211111111111,64.86202697298158
covtype,sgd,AlwaysRebuild,68.90555555555555,65.26146396653917
covtype,sgd,AlwaysRebuild,69.15444444444445,65.61097133590205
covtype,sgd,AlwaysRebuild,69.29666666666667,65.81068983268084
covtype,sgd,AlwaysRebuild,69.54555555555555,66.16019720204372
covtype,sgd,AlwaysRebuild,69.72333333333333,66.40984532301721
covtype,sgd,AlwaysRebuild,69.97222222222223,66.75935269238009
covtype,sgd,AlwaysRebuild,70.18555555555555,67.05893043754827
covtype,sgd,AlwaysRebuild,70.29666666666667,67.21496051315671
covtype,sgd,AlwaysRebuild,70.5411111111111,67.55822667949525
covtype,sgd,AlwaysRebuild,70.65222222222222,67.71425675510368
covtype,sgd,AlwaysRebuild,70.82555555555555,67.95766367305283
covtype,sgd,AlwaysRebuild,71.07444444444444,68.30717104241572
covtype,sgd,AlwaysRebuild,71.25222222222222,68.5568191633892
covtype,sgd,AlwaysRebuild,71.60777777777778,69.05611540533617
covtype,sgd,AlwaysRebuild,71.71888888888888,69.21214548094461
covtype,sgd,AlwaysRebuild,71.89222222222222,69.45555239889376
covtype,sgd,AlwaysRebuild,72.03444444444445,69.65527089567254
covtype,sgd,AlwaysRebuild,72.21222222222222,69.90491901664603
covtype,sgd,AlwaysRebuild,72.49666666666667,70.30435601020362
covtype,sgd,AlwaysRebuild,72.99444444444444,71.00337074892938
covtype,sgd,AlwaysRebuild,73.24333333333334,71.35287811829227
covtype,sgd,AlwaysRebuild,73.35444444444444,71.5089081939007
covtype,sgd,AlwaysRebuild,73.5988888888889,71.85217436023925
covtype,sgd,AlwaysRebuild,73.95444444444445,72.35147060218623
covtype,sgd,AlwaysRebuild,74.27444444444444,72.8008372199385
covtype,sgd,AlwaysRebuild,74.52333333333333,73.15034458930138
covtype,sgd,AlwaysRebuild,74.66555555555556,73.35006308608017
covtype,sgd,AlwaysRebuild,74.91444444444444,73.69957045544305
covtype,sgd,AlwaysRebuild,75.16333333333333,74.04907782480593
covtype,sgd,AlwaysRebuild,75.69666666666667,74.7980221877264
covtype,sgd,AlwaysRebuild,75.91,75.09759993289458
covtype,sgd,AlwaysRebuild,76.33666666666667,75.69675542323095
covtype,sgd,AlwaysRebuild,76.55,75.99633316839915
covtype,sgd,AlwaysRebuild,76.79888888888888,76.34584053776203
covtype,sgd,AlwaysRebuild,76.97666666666667,76.59548865873552
covtype,sgd,AlwaysRebuild,77.15444444444445,76.845136779709
covtype,sgd,AlwaysRebuild,77.40333333333334,77.19464414907188
covtype,sgd,AlwaysRebuild,77.65222222222222,77.54415151843476
covtype,sgd,AlwaysRebuild,77.79444444444445,77.74387001521356
covtype,sgd,AlwaysRebuild,78.00777777777778,78.04344776038174
covtype,sgd,AlwaysRebuild,78.32777777777778,78.49281437813401
covtype,sgd,AlwaysRebuild,78.43888888888888,78.64884445374246
covtype,sgd,AlwaysRebuild,78.64777777777778,78.9421809958863
covtype,sgd,AlwaysRebuild,78.75888888888889,79.09821107149473
covtype,sgd,AlwaysRebuild,78.93222222222222,79.34161798944388
covtype,sgd,AlwaysRebuild,79.04333333333334,79.4976480650523
covtype,sgd,AlwaysRebuild,79.25222222222222,79.79098460719615
covtype,sgd,AlwaysRebuild,79.60777777777778,80.29028084914313
covtype,sgd,AlwaysRebuild,79.92777777777778,80.7396474668954
covtype,sgd,AlwaysRebuild,80.24777777777778,81.1890140846477
covtype,sgd,AlwaysRebuild,80.56777777777778,81.63838070239997
covtype,sgd,AlwaysRebuild,80.85222222222222,82.03781769595754
covtype,sgd,AlwaysRebuild,81.06555555555556,82.33739544112574
covtype,sgd,AlwaysRebuild,81.17666666666666,82.49342551673416
covtype,sgd,AlwaysRebuild,81.35,82.73683243468331
covtype,sgd,AlwaysRebuild,81.49222222222222,82.93655093146211
covtype,sgd,AlwaysRebuild,81.70555555555555,83.23612867663029
covtype,sgd,AlwaysRebuild,81.81666666666666,83.39215875223871
covtype,sgd,AlwaysRebuild,82.06111111111112,83.73542491857727
covtype,sgd,AlwaysRebuild,82.20333333333333,83.93514341535605
covtype,sgd,AlwaysRebuild,82.38111111111111,84.18479153632954
covtype,sgd,AlwaysRebuild,82.52333333333333,84.38451003310833
covtype,sgd,AlwaysRebuild,82.70111111111112,84.63415815408182
covtype,sgd,AlwaysRebuild,82.8788888888889,84.8838062750553
covtype,sgd,AlwaysRebuild,83.27,85.43303214119699
covtype,sgd,AlwaysRebuild,83.5188888888889,85.78253951055987
covtype,sgd,AlwaysRebuild,83.91,86.33176537670154
covtype,sgd,AlwaysRebuild,84.19444444444444,86.73120237025913
covtype,sgd,AlwaysRebuild,84.40777777777778,87.0307801154273
covtype,sgd,AlwaysRebuild,84.55,87.23049861220609
covtype,sgd,AlwaysRebuild,84.83444444444444,87.62993560576368
covtype,sgd,AlwaysRebuild,85.15444444444445,88.07930222351595
covtype,sgd,AlwaysRebuild,85.47444444444444,88.52866884126823
covtype,sgd,AlwaysRebuild,85.58555555555556,88.68469891687666
covtype,sgd,AlwaysRebuild,85.75888888888889,88.92810583482581
covtype,sgd,AlwaysRebuild,85.9011111111111,89.1278243316046
covtype,sgd,AlwaysRebuild,86.07888888888888,89.37747245257809
covtype,sgd,AlwaysRebuild,86.19,89.53350252818652
covtype,sgd,AlwaysRebuild,86.47,89.92669831871976
covtype,sgd,AlwaysRebuild,87.00333333333333,90.67564268164023
covtype,sgd,AlwaysRebuild,87.32333333333334,91.1250092993925
covtype,sgd,AlwaysRebuild,87.64333333333333,91.57437591714478
covtype,sgd,AlwaysRebuild,87.82111111111111,91.82402403811827
covtype,sgd,AlwaysRebuild,87.96333333333334,92.02374253489707
covtype,sgd,AlwaysRebuild,88.21222222222222,92.37324990425995
covtype,sgd,AlwaysRebuild,88.39,92.62289802523344
covtype,sgd,AlwaysRebuild,88.50111111111111,92.77892810084187
covtype,sgd,AlwaysRebuild,88.63888888888889,92.97240539459632
covtype,sgd,AlwaysRebuild,88.81666666666666,93.2220535155698
covtype,sgd,AlwaysRebuild,88.9588888888889,93.4217720123486
covtype,sgd,AlwaysRebuild,89.13666666666667,93.67142013332209
covtype,sgd,AlwaysRebuild,89.35,93.97099787849027
covtype,sgd,AlwaysRebuild,89.52777777777777,94.22064599946376
covtype,sgd,AlwaysRebuild,89.81222222222222,94.62008299302134
covtype,sgd,AlwaysRebuild,94.43444444444444,96.18038374910563
covtype,sgd,AlwaysRebuild,96.03444444444445,97.74068450518993
covtype,sgd,AlwaysRebuild,96.28333333333333,98.09019187455281
covtype,sgd,AlwaysRebuild,96.53222222222222,98.4396992439157
covtype,sgd,AlwaysRebuild,97.88333333333334,100.0
covtype,sgd,AlwaysRebuild,100.0,100.0
covtype,sgd,MechanismSelector,0.0,0.0
covtype,sgd,MechanismSelector,1.5633333333333332,0.0
covtype,sgd,MechanismSelector,2.132222222222222,0.7995121501243997
covtype,sgd,MechanismSelector,2.701111111111111,0.7995121501243997
covtype,sgd,MechanismSelector,3.9455555555555555,0.9427477595329383
covtype,sgd,MechanismSelector,4.941111111111111,0.9438649348742947
covtype,sgd,MechanismSelector,5.332222222222223,1.4935292455284277
covtype,sgd,MechanismSelector,5.7588888888888885,1.4935292455284277
covtype,sgd,MechanismSelector,6.576666666666667,2.6428280588510495
covtype,sgd,MechanismSelector,6.7188888888888885,2.84254655562984
covtype,sgd,MechanismSelector,7.252222222222223,2.84254655562984
covtype,sgd,MechanismSelector,7.394444444444445,3.04226505240863
covtype,sgd,MechanismSelector,7.5055555555555555,3.19829512801706
covtype,sgd,MechanismSelector,7.616666666666666,3.35432520362549
covtype,sgd,MechanismSelector,8.034444444444444,3.35432520362549
covtype,sgd,MechanismSelector,8.283333333333333,3.703832572988373
covtype,sgd,MechanismSelector,8.78111111111111,3.704391160659051
covtype,sgd,MechanismSelector,8.994444444444444,4.003968905827237
covtype,sgd,MechanismSelector,10.87888888888889,4.003968905827237
covtype,sgd,MechanismSelector,12.194444444444445,4.003968905827237
covtype,sgd,MechanismSelector,12.372222222222222,4.2536170268007245
covtype,sgd,MechanismSelector,12.585555555555555,4.55319477196891
covtype,sgd,MechanismSelector,14.114444444444445,6.114743768658077
covtype,sgd,MechanismSelector,14.225555555555555,6.270773844266507
covtype,sgd,MechanismSelector,14.363333333333333,6.464251138020959
covtype,sgd,MechanismSelector,14.54111111111111,6.713899258994448
covtype,sgd,MechanismSelector,14.652222222222223,6.869929334602877
covtype,sgd,MechanismSelector,14.825555555555555,7.113336252552028
covtype,sgd,MechanismSelector,15.074444444444444,7.462843621914911
covtype,sgd,MechanismSelector,15.216666666666667,7.662562118693701
covtype,sgd,MechanismSelector,15.327777777777778,7.8185921943021315
covtype,sgd,MechanismSelector,15.465555555555556,8.012069488056584
covtype,sgd,MechanismSelector,15.643333333333333,8.261717609030072
covtype,sgd,MechanismSelector,15.785555555555556,8.461436105808863
covtype,sgd,MechanismSelector,15.927777777777777,8.661154602587652
covtype,sgd,MechanismSelector,16.176666666666666,9.010661971950535
covtype,sgd,MechanismSelector,16.31888888888889,9.210380468729326
covtype,sgd,MechanismSelector,16.43,9.366410544337755
covtype,sgd,MechanismSelector,16.567777777777778,9.559887838092209
covtype,sgd,MechanismSelector,16.71,9.759606334871
covtype,sgd,MechanismSelector,16.82111111111111,9.91563641047943
covtype,sgd,MechanismSelector,17.03,10.208972952623277
covtype,sgd,MechanismSelector,17.243333333333332,10.508550697791463
covtype,sgd,MechanismSelector,17.563333333333333,10.508550697791463
covtype,sgd,MechanismSelector,18.096666666666668,10.508550697791463
covtype,sgd,MechanismSelector,18.31,10.808128442959648
covtype,sgd,MechanismSelector,19.447777777777777,10.808128442959648
covtype,sgd,MechanismSelector,19.732222222222223,10.808128442959648
covtype,sgd,MechanismSelector,20.123333333333335,10.808128442959648
covtype,sgd,MechanismSelector,20.514444444444443,10.808128442959648
covtype,sgd,MechanismSelector,20.656666666666666,11.007846939738439
covtype,sgd,MechanismSelector,22.256666666666668,11.007846939738439
covtype,sgd,MechanismSelector,22.647777777777776,11.007846939738439
covtype,sgd,MechanismSelector,23.074444444444445,11.007846939738439
covtype,sgd,MechanismSelector,23.43,11.007846939738439
covtype,sgd,MechanismSelector,23.82111111111111,11.007846939738439
covtype,sgd,MechanismSelector,23.932222222222222,11.163877015346868
covtype,sgd,MechanismSelector,24.247777777777777,11.163877015346868
covtype,sgd,MechanismSelector,24.532222222222224,11.56363231025869
covtype,sgd,MechanismSelector,24.816666666666666,11.963387605170512
covtype,sgd,MechanismSelector,25.101111111111113,11.963387605170512
covtype,sgd,MechanismSelector,25.212222222222223,12.119417680778943
covtype,sgd,MechanismSelector,25.456666666666667,12.462683847117487
covtype,sgd,MechanismSelector,25.634444444444444,12.712331968090975
covtype,sgd,MechanismSelector,25.883333333333333,13.06183933745386
covtype,sgd,MechanismSelector,26.06111111111111,13.311487458427347
covtype,sgd,MechanismSelector,26.31,13.66099482779023
covtype,sgd,MechanismSelector,26.558888888888887,14.010502197153112
covtype,sgd,MechanismSelector,26.985555555555557,14.010502197153112
covtype,sgd,MechanismSelector,27.305555555555557,14.010502197153112
covtype,sgd,MechanismSelector,27.732222222222223,14.010502197153112
covtype,sgd,MechanismSelector,27.874444444444446,14.210220693931904
covtype,sgd,MechanismSelector,31.67888888888889,14.210220693931904
covtype,sgd,MechanismSelector,32.105555555555554,14.809855196600392
covtype,sgd,MechanismSelector,32.638888888888886,14.810454352090728
covtype,sgd,MechanismSelector,34.38111111111111,14.810454352090728
covtype,sgd,MechanismSelector,34.80777777777778,14.810454352090728
covtype,sgd,MechanismSelector,35.66111111111111,14.810454352090728
covtype,sgd,MechanismSelector,36.08777777777778,14.810454352090728
covtype,sgd,MechanismSelector,36.51444444444444,14.810454352090728
covtype,sgd,MechanismSelector,37.083333333333336,14.810454352090728
covtype,sgd,MechanismSelector,37.367777777777775,15.21020964700255
covtype,sgd,MechanismSelector,37.47888888888889,15.36623972261098
covtype,sgd,MechanismSelector,37.83,15.36623972261098
covtype,sgd,MechanismSelector,37.97222222222222,15.56595821938977
covtype,sgd,MechanismSelector,38.18555555555555,15.865535964557955
covtype,sgd,MechanismSelector,38.29666666666667,16.021566040166384
covtype,sgd,MechanismSelector,38.47,16.264972958115536
covtype,sgd,MechanismSelector,38.647777777777776,16.514621079089025
covtype,sgd,MechanismSelector,38.89666666666667,16.864128448451908
covtype,sgd,MechanismSelector,39.074444444444445,17.113776569425394
covtype,sgd,MechanismSelector,39.18555555555555,17.269806645033825
covtype,sgd,MechanismSelector,39.35888888888889,17.513213562982976
covtype,sgd,MechanismSelector,39.47,17.669243638591407
covtype,sgd,MechanismSelector,39.58111111111111,17.825273714199835
covtype,sgd,MechanismSelector,39.89222222222222,17.825273714199835
covtype,sgd,MechanismSelector,42.63,17.825273714199835
covtype,sgd,MechanismSelector,43.056666666666665,17.825273714199835
covtype,sgd,MechanismSelector,43.483333333333334,17.825273714199835
covtype,sgd,MechanismSelector,43.87444444444444,17.825273714199835
covtype,sgd,MechanismSelector,44.26555555555556,17.825273714199835
covtype,sgd,MechanismSelector,44.656666666666666,17.825273714199835
covtype,sgd,MechanismSelector,45.047777777777775,17.825273714199835
covtype,sgd,MechanismSelector,45.367777777777775,17.825273714199835
covtype,sgd,MechanismSelector,45.83,17.825791734050856
covtype,sgd,MechanismSelector,48.14111111111111,17.825791734050856
covtype,sgd,MechanismSelector,48.49666666666667,17.825791734050856
covtype,sgd,MechanismSelector,48.88777777777778,17.825791734050856
covtype,sgd,MechanismSelector,49.24333333333333,17.826191171044414
covtype,sgd,MechanismSelector,49.52777777777778,17.826191171044414
covtype,sgd,MechanismSelector,49.638888888888886,17.98222124665284
covtype,sgd,MechanismSelector,49.84777777777778,18.27555778879669
covtype,sgd,MechanismSelector,49.958888888888886,18.43158786440512
covtype,sgd,MechanismSelector,50.07,18.58761794001355
covtype,sgd,MechanismSelector,50.23888888888889,18.824783654938365
covtype,sgd,MechanismSelector,50.35,18.980813730546796
covtype,sgd,MechanismSelector,50.59444444444444,19.32407989688534
covtype,sgd,MechanismSelector,50.705555555555556,19.48010997249377
covtype,sgd,MechanismSelector,50.98555555555556,19.480423592945744
covtype,sgd,MechanismSelector,51.12777777777778,19.680142089724534
covtype,sgd,MechanismSelector,51.87444444444444,19.680142089724534
covtype,sgd,MechanismSelector,53.90111111111111,19.6813903303294
covtype,sgd,MechanismSelector,54.71888888888889,20.830689143652023
covtype,sgd,MechanismSelector,55.181111111111115,20.83120716350304
covtype,sgd,MechanismSelector,56.07,20.83120716350304
covtype,sgd,MechanismSelector,56.39,21.28093265042922
covtype,sgd,MechanismSelector,56.67444444444445,21.68068794534104
covtype,sgd,MechanismSelector,56.785555555555554,21.836718020949473
covtype,sgd,MechanismSelector,56.89666666666667,21.9927480965579
covtype,sgd,MechanismSelector,57.03,22.179984187288017
covtype,sgd,MechanismSelector,57.14111111111111,22.336014262896448
covtype,sgd,MechanismSelector,57.42111111111111,22.336014262896448
covtype,sgd,MechanismSelector,58.80777777777778,23.897563259585613
covtype,sgd,MechanismSelector,58.91888888888889,24.053593335194044
covtype,sgd,MechanismSelector,59.27,24.053593335194044
covtype,sgd,MechanismSelector,59.62555555555556,24.053593335194044
covtype,sgd,MechanismSelector,59.91,24.053593335194044
covtype,sgd,MechanismSelector,60.08777777777778,24.30324145616753
covtype,sgd,MechanismSelector,60.336666666666666,24.652748825530416
covtype,sgd,MechanismSelector,60.47888888888889,24.852467322309206
covtype,sgd,MechanismSelector,61.33222222222222,26.051736327646182
covtype,sgd,MechanismSelector,61.443333333333335,26.207766403254613
covtype,sgd,MechanismSelector,61.65222222222222,26.50110294539846
covtype,sgd,MechanismSelector,61.83,26.750751066371947
covtype,sgd,MechanismSelector,61.94111111111111,26.906781141980378
covtype,sgd,MechanismSelector,62.221111111111114,26.906781141980378
covtype,sgd,MechanismSelector,62.33222222222222,27.06281121758881
covtype,sgd,MechanismSelector,62.443333333333335,27.21884129319724
covtype,sgd,MechanismSelector,62.68333333333333,27.555866256511447
covtype,sgd,MechanismSelector,62.861111111111114,27.805514377484936
covtype,sgd,MechanismSelector,63.03888888888889,28.055162498458422
covtype,sgd,MechanismSelector,63.181111111111115,28.25488099523721
covtype,sgd,MechanismSelector,63.57222222222222,28.804545305891345
covtype,sgd,MechanismSelector,63.92777777777778,29.30424098483188
covtype,sgd,MechanismSelector,64.14111111111112,29.603818730000064
covtype,sgd,MechanismSelector,64.25222222222222,29.759848805608495
covtype,sgd,MechanismSelector,64.53222222222222,29.760162426060468
covtype,sgd,MechanismSelector,64.71,30.009810547033954
covtype,sgd,MechanismSelector,64.9588888888889,30.35931791639684
covtype,sgd,MechanismSelector,67.48333333333333,30.360566157001706
covtype,sgd,MechanismSelector,67.59444444444445,30.516596232610137
covtype,sgd,MechanismSelector,67.76777777777778,30.760003150559285
covtype,sgd,MechanismSelector,67.94555555555556,31.009651271532775
covtype,sgd,MechanismSelector,68.12333333333333,31.25929939250626
covtype,sgd,MechanismSelector,68.26555555555555,31.459017889285054
covtype,sgd,MechanismSelector,68.44333333333333,31.70866601025854
covtype,sgd,MechanismSelector,68.6211111111111,31.95831413123203
covtype,sgd,MechanismSelector,68.90555555555555,32.35806942614385
covtype,sgd,MechanismSelector,69.15444444444445,32.70757679550673
covtype,sgd,MechanismSelector,69.29666666666667,32.907295292285525
covtype,sgd,MechanismSelector,69.54555555555555,33.25680266164841
covtype,sgd,MechanismSelector,69.72333333333333,33.5064507826219
covtype,sgd,MechanismSelector,69.97222222222223,33.85595815198478
covtype,sgd,MechanismSelector,70.18555555555555,34.155535897152966
covtype,sgd,MechanismSelector,70.29666666666667,34.31156597276139
covtype,sgd,MechanismSelector,70.5411111111111,34.65483213909994
covtype,sgd,MechanismSelector,70.65222222222222,34.810862214708365
covtype,sgd,MechanismSelector,70.82555555555555,35.05426913265752
covtype,sgd,MechanismSelector,71.07444444444444,35.4037765020204
covtype,sgd,MechanismSelector,71.25222222222222,35.65342462299389
covtype,sgd,MechanismSelector,71.60777777777778,35.65342462299389
covtype,sgd,MechanismSelector,71.92777777777778,35.65342462299389
covtype,sgd,MechanismSelector,72.24777777777778,35.65342462299389
covtype,sgd,MechanismSelector,72.60333333333334,35.65342462299389
covtype,sgd,MechanismSelector,72.92333333333333,35.65342462299389
covtype,sgd,MechanismSelector,73.10111111111111,35.90307274396738
covtype,sgd,MechanismSelector,73.27888888888889,36.15272086494087
covtype,sgd,MechanismSelector,73.56333333333333,36.15272086494087
covtype,sgd,MechanismSelector,73.74111111111111,36.40236898591435
covtype,sgd,MechanismSelector,73.95444444444445,36.701946731082536
covtype,sgd,MechanismSelector,74.16777777777777,37.00152447625072
covtype,sgd,MechanismSelector,74.31,37.201242973029515
covtype,sgd,MechanismSelector,74.52333333333333,37.5008207181977
covtype,sgd,MechanismSelector,74.66555555555556,37.70053921497649
covtype,sgd,MechanismSelector,74.91444444444444,38.05004658433938
covtype,sgd,MechanismSelector,75.16333333333333,38.39955395370226
covtype,sgd,MechanismSelector,75.69666666666667,39.149097472113056
covtype,sgd,MechanismSelector,75.91,39.44867521728124
covtype,sgd,MechanismSelector,76.33666666666667,39.44867521728124
covtype,sgd,MechanismSelector,76.6211111111111,39.84843051219306
covtype,sgd,MechanismSelector,76.79888888888888,40.09807863316655
covtype,sgd,MechanismSelector,77.04777777777778,40.447586002529434
covtype,sgd,MechanismSelector,77.40333333333334,40.447586002529434
covtype,sgd,MechanismSelector,77.68777777777778,40.447586002529434
covtype,sgd,MechanismSelector,78.00777777777778,40.447586002529434
covtype,sgd,MechanismSelector,78.32777777777778,40.447586002529434
covtype,sgd,MechanismSelector,78.64777777777778,40.447586002529434
covtype,sgd,MechanismSelector,78.93222222222222,40.447586002529434
covtype,sgd,MechanismSelector,79.14555555555556,40.74716374769762
covtype,sgd,MechanismSelector,79.39444444444445,41.0966711170605
covtype,sgd,MechanismSelector,79.53666666666666,41.296389613839295
covtype,sgd,MechanismSelector,79.71444444444444,41.54603773481278
covtype,sgd,MechanismSelector,79.85666666666667,41.74575623159157
covtype,sgd,MechanismSelector,80.07,42.04533397675976
covtype,sgd,MechanismSelector,80.21222222222222,42.24505247353855
covtype,sgd,MechanismSelector,80.35444444444444,42.444770970317336
covtype,sgd,MechanismSelector,80.49666666666667,42.64448946709613
covtype,sgd,MechanismSelector,80.74555555555555,42.99399683645901
covtype,sgd,MechanismSelector,80.92333333333333,43.2436449574325
covtype,sgd,MechanismSelector,81.06555555555556,43.44336345421129
covtype,sgd,MechanismSelector,86.04333333333334,43.44336345421129
covtype,sgd,MechanismSelector,86.36333333333333,43.44336345421129
covtype,sgd,MechanismSelector,86.68333333333334,43.44336345421129
covtype,sgd,MechanismSelector,87.00333333333333,43.44336345421129
covtype,sgd,MechanismSelector,87.25222222222222,43.79287082357417
covtype,sgd,MechanismSelector,87.39444444444445,43.99258932035296
covtype,sgd,MechanismSelector,87.50555555555556,44.14861939596139
covtype,sgd,MechanismSelector,87.61666666666666,44.304649471569824
covtype,sgd,MechanismSelector,87.72777777777777,44.46067954717825
covtype,sgd,MechanismSelector,87.89222222222222,44.69160405907873
covtype,sgd,MechanismSelector,88.07,44.94125218005222
covtype,sgd,MechanismSelector,88.18111111111111,45.097282255660645
covtype,sgd,MechanismSelector,88.31888888888889,45.2907595494151
covtype,sgd,MechanismSelector,88.53222222222222,45.590337294583286
covtype,sgd,MechanismSelector,88.64333333333333,45.74636737019171
covtype,sgd,MechanismSelector,88.88777777777777,46.08963353653026
covtype,sgd,MechanismSelector,89.03,46.28935203330905
covtype,sgd,MechanismSelector,89.14111111111112,46.44538210891748
covtype,sgd,MechanismSelector,89.27888888888889,46.63885940267193
covtype,sgd,MechanismSelector,89.49222222222222,46.93843714784012
covtype,sgd,MechanismSelector,91.41222222222223,48.49998614452929
covtype,sgd,MechanismSelector,91.55444444444444,48.699704641308074
covtype,sgd,MechanismSelector,95.14555555555556,48.699704641308074
covtype,sgd,MechanismSelector,95.67888888888889,48.699704641308074
covtype,sgd,MechanismSelector,96.03444444444445,48.699704641308074
covtype,sgd,MechanismSelector,96.28333333333333,49.049212010670956
covtype,sgd,MechanismSelector,96.53222222222222,49.39871938003384
covtype,sgd,MechanismSelector,97.88333333333334,49.39871938003384
covtype,sgd,MechanismSelector,98.20333333333333,49.39871938003384
covtype,sgd,MechanismSelector,98.48777777777778,49.39903768138808
covtype,sgd,MechanismSelector,98.80777777777777,49.39903768138808
covtype,sgd,MechanismSelector,99.12777777777778,49.39903768138808
covtype,sgd,MechanismSelector,100.0,49.39903768138808
covtype,sgd,FixedSchedule,0.0,0.0
covtype,sgd,FixedSchedule,1.5633333333333332,0.0012482406048674394
covtype,sgd,FixedSchedule,4.905555555555556,0.002496481209734879
covtype,sgd,FixedSchedule,5.972222222222222,1.500385207050662
covtype,sgd,FixedSchedule,7.252222222222223,1.5016334476555295
covtype,sgd,FixedSchedule,7.394444444444445,1.50179259833265
covtype,sgd,FixedSchedule,7.536666666666667,1.7015110951114405
covtype,sgd,FixedSchedule,7.714444444444444,1.7017108136082193
covtype,sgd,FixedSchedule,7.963333333333333,1.7019901074435584
covtype,sgd,FixedSchedule,8.176666666666666,2.0015678526117435
covtype,sgd,FixedSchedule,8.532222222222222,2.001967289605301
covtype,sgd,FixedSchedule,8.745555555555555,2.0022060156209824
covtype,sgd,FixedSchedule,8.994444444444444,2.3517133849838654
covtype,sgd,FixedSchedule,10.025555555555556,2.35287112814488
covtype,sgd,FixedSchedule,10.87888888888889,2.3538291528091158
covtype,sgd,FixedSchedule,12.194444444444445,3.9141299088934147
covtype,sgd,FixedSchedule,12.407777777777778,3.9143686349090956
covtype,sgd,FixedSchedule,14.114444444444445,3.915616875513963
covtype,sgd,FixedSchedule,14.327777777777778,4.215194620682149
covtype,sgd,FixedSchedule,14.438888888888888,4.215319444742636
covtype,sgd,FixedSchedule,14.55,4.215444268803122
covtype,sgd,FixedSchedule,14.754444444444445,4.502539607922633
covtype,sgd,FixedSchedule,15.252222222222223,4.503098195593311
covtype,sgd,FixedSchedule,15.536666666666667,4.503416496947552
covtype,sgd,FixedSchedule,15.678888888888888,4.7031349937263425
covtype,sgd,FixedSchedule,15.79,4.7032598177868294
covtype,sgd,FixedSchedule,15.927777777777777,4.703414287561682
covtype,sgd,FixedSchedule,16.07,4.903132784340472
covtype,sgd,FixedSchedule,16.18111111111111,4.903257608400959
covtype,sgd,FixedSchedule,16.39,4.903491653514371
covtype,sgd,FixedSchedule,16.50111111111111,5.059521729122801
covtype,sgd,FixedSchedule,16.71,5.059755774236214
covtype,sgd,FixedSchedule,16.82111111111111,5.059880598296701
covtype,sgd,FixedSchedule,16.95888888888889,5.253357892051154
covtype,sgd,FixedSchedule,17.17222222222222,5.253596618066835
covtype,sgd,FixedSchedule,19.02111111111111,5.254844858671702
covtype,sgd,FixedSchedule,19.305555555555557,5.654281852229283
covtype,sgd,FixedSchedule,19.732222222222223,5.654760864561401
covtype,sgd,FixedSchedule,20.052222222222223,5.6551197337353
covtype,sgd,FixedSchedule,20.194444444444443,5.8548382305140905
covtype,sgd,FixedSchedule,20.44333333333333,5.85511752434943
covtype,sgd,FixedSchedule,20.621111111111112,5.855317242846208
covtype,sgd,FixedSchedule,20.941111111111113,6.3046838605984865
covtype,sgd,FixedSchedule,21.083333333333332,6.304843011275607
covtype,sgd,FixedSchedule,21.261111111111113,6.305042729772386
covtype,sgd,FixedSchedule,21.403333333333332,6.504761226551176
covtype,sgd,FixedSchedule,21.65222222222222,6.505040520386515
covtype,sgd,FixedSchedule,21.83,6.505240238883294
covtype,sgd,FixedSchedule,22.043333333333333,6.804817984051479
covtype,sgd,FixedSchedule,22.22111111111111,6.805017702548258
covtype,sgd,FixedSchedule,22.647777777777776,6.805496714880376
covtype,sgd,FixedSchedule,22.967777777777776,7.254863332632654
covtype,sgd,FixedSchedule,23.394444444444446,7.255342344964772
covtype,sgd,FixedSchedule,23.536666666666665,7.255501495641893
covtype,sgd,FixedSchedule,23.75,7.555079240810078
covtype,sgd,FixedSchedule,23.927777777777777,7.555278959306857
covtype,sgd,FixedSchedule,24.141111111111112,7.555517685322538
covtype,sgd,FixedSchedule,24.31888888888889,7.805165806296026
covtype,sgd,FixedSchedule,24.60333333333333,7.805484107650267
covtype,sgd,FixedSchedule,24.781111111111112,7.805683826147046
covtype,sgd,FixedSchedule,25.065555555555555,8.205120819704627
covtype,sgd,FixedSchedule,25.20777777777778,8.205279970381747
covtype,sgd,FixedSchedule,25.52777777777778,8.205638839555647
covtype,sgd,FixedSchedule,25.63888888888889,8.361668915164076
covtype,sgd,FixedSchedule,25.883333333333333,8.361943528097147
covtype,sgd,FixedSchedule,26.06111111111111,8.362143246593925
covtype,sgd,FixedSchedule,26.345555555555556,8.761580240151506
covtype,sgd,FixedSchedule,26.48777777777778,8.761739390828627
covtype,sgd,FixedSchedule,26.878888888888888,8.762177835341086
covtype,sgd,FixedSchedule,27.27,9.31140370148276
covtype,sgd,FixedSchedule,30.54111111111111,9.312651942087628
covtype,sgd,FixedSchedule,33.385555555555555,9.313900182692494
covtype,sgd,FixedSchedule,34.95,10.874200938776793
covtype,sgd,FixedSchedule,35.163333333333334,10.874439664792474
covtype,sgd,FixedSchedule,35.62555555555556,10.874957684643496
covtype,sgd,FixedSchedule,36.83444444444444,12.435258440727795
covtype,sgd,FixedSchedule,36.97666666666667,12.435417591404915
