dataset,model,policy_key,seed,event_index,alarm_row,adapt_row,deferred_rows,buffer_rows,action,degraded_to_rebuild,reference_accuracy_used,reference_carried,floor,acc_before,acc_nudged,acc_after,work_units,n_passes,n_estimators_fitted,rows_processed,cumulative_work_units,model_size_after,model_size_unit,placeholders_injected,n_placeholder_rows,nudges_since_rebuild,accuracy_deficit,nudge_prediction_change,alarm_error_before,alarm_error_after,alarm_direction,window_error_recent_100,window_error_prior_100,window_error_recent_200,window_error_prior_200,window_error_recent_500,window_error_prior_500
covtype,rf,mechanism_selector,4,53,26616,26616,0,299,SKIP,False,0.30662983425414364,False,0.2866298342541436,0.5659340659340659,,0.5659340659340659,0,0,0,0,853080,100,trees,False,0,0,-0.2593042316799223,,,,,0.38,0.19,0.285,0.56,0.378,0.488
covtype,rf,mechanism_selector,4,54,26940,26940,0,324,SKIP,False,0.29310344827586204,False,0.273103448275862,0.3913255360623782,,0.3913255360623782,0,0,0,0,853080,100,trees,False,0,0,-0.09822208778651614,,,,,0.43,0.25,0.34,0.575,0.394,0.494
covtype,rf,mechanism_selector,4,55,27286,27286,0,346,SKIP,False,0.2958579881656805,False,0.27585798816568047,0.5131118881118881,,0.5131118881118881,0,0,0,0,853080,100,trees,False,0,0,-0.21725389994620764,,,,,0.39,0.25,0.32,0.575,0.384,0.506
covtype,rf,mechanism_selector,4,56,27677,27677,0,391,SKIP,False,0.29012345679012347,False,0.27012345679012345,0.5436440677966101,,0.5436440677966101,0,0,0,0,853080,100,trees,False,0,0,-0.25352061100648665,,,,,0.55,0.16,0.355,0.555,0.436,0.38
covtype,rf,mechanism_selector,4,57,28051,28051,0,374,SKIP,False,0.34394904458598724,False,0.3239490445859872,0.6532258064516129,,0.6532258064516129,0,0,0,0,853080,100,trees,False,0,0,-0.30927676186562564,,,,,0.53,0.14,0.335,0.51,0.424,0.382
covtype,rf,mechanism_selector,4,58,28410,28410,0,359,SKIP,False,0.3630573248407643,False,0.3430573248407643,0.6454545454545455,,0.6454545454545455,0,0,0,0,853080,100,trees,False,0,0,-0.2823972206137812,,,,,0.44,0.17,0.305,0.5,0.402,0.394
covtype,rf,mechanism_selector,4,59,28787,28787,0,377,SKIP,False,0.31962025316455694,False,0.2996202531645569,0.6451612903225806,,0.6451612903225806,0,0,0,0,853080,100,trees,False,0,0,-0.3255410371580237,,,,,0.49,0.17,0.33,0.52,0.422,0.36
covtype,rf,mechanism_selector,4,60,29155,29155,0,368,SKIP,False,0.346875,False,0.32687499999999997,0.6612903225806451,,0.6612903225806451,0,0,0,0,853080,100,trees,False,0,0,-0.31441532258064514,,,,,0.47,0.19,0.33,0.505,0.412,0.374
covtype,rf,mechanism_selector,4,61,29510,29510,0,355,SKIP,False,0.34810126582278483,False,0.3281012658227848,0.6311475409836066,,0.6311475409836066,0,0,0,0,853080,100,trees,False,0,0,-0.28304627516082176,,,,,0.51,0.18,0.345,0.555,0.418,0.38
covtype,rf,mechanism_selector,4,62,29869,29869,0,359,SKIP,False,0.3248407643312102,False,0.30484076433121016,0.5870967741935484,,0.5870967741935484,0,0,0,0,853080,100,trees,False,0,0,-0.26225600986233827,,,,,0.49,0.16,0.325,0.605,0.432,0.376
covtype,rf,mechanism_selector,4,63,30236,30236,0,367,SKIP,False,0.2987012987012987,False,0.27870129870129867,0.44703656998738966,,0.44703656998738966,0,0,0,0,853080,100,trees,False,0,0,-0.14833527128609098,,,,,0.52,0.15,0.335,0.63,0.446,0.402
covtype,rf,mechanism_selector,4,64,30615,30615,0,379,SKIP,False,0.2908496732026144,False,0.2708496732026144,0.6397058823529411,,0.6397058823529411,0,0,0,0,853080,100,trees,False,0,0,-0.3488562091503267,,,,,0.59,0.16,0.375,0.595,0.47,0.408
covtype,rf,mechanism_selector,4,65,30751,30751,0,136,REBUILD,True,0.2908496732026144,True,0.2708496732026144,0.5,,1.0,13600,100,100,136,866680,100,trees,True,5,0,-0.2091503267973856,,,,,0.44,0.83,0.635,0.315,0.484,0.476
covtype,rf,mechanism_selector,4,66,30869,30869,0,118,REBUILD,True,0.2908496732026144,True,0.2708496732026144,0.0,,1.0,11800,100,100,118,878480,100,trees,True,5,0,0.2908496732026144,,,,,0.79,0.45,0.62,0.585,0.534,0.502
covtype,rf,mechanism_selector,4,67,30914,30969,55,100,REBUILD,True,0.2908496732026144,True,0.2708496732026144,1.0,,1.0,10000,100,100,100,888480,100,trees,True,5,0,-0.7091503267973855,,,,,0.71,0.68,0.695,0.56,0.534,0.446
covtype,rf,mechanism_selector,4,68,30980,31069,89,100,REBUILD,True,0.2908496732026144,True,0.2708496732026144,0.45,,1.0,10000,100,100,100,898480,100,trees,True,6,0,-0.1591503267973856,,,,,0.29,0.81,0.55,0.63,0.552,0.426
covtype,rf,mechanism_selector,4,69,31109,31169,60,100,REBUILD,True,0.2908496732026144,True,0.2708496732026144,0.5,,1.0,10000,100,100,100,908480,100,trees,True,5,0,-0.2091503267973856,,,,,0.27,0.27,0.27,0.68,0.494,0.458
